city_id,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp (Kelvin),Max Temp (F),Wind Speed
1636308,Manokwari,86,ID,1559660292,76,-0.87,134.08,297.022,74.96960000000003,1.05
685981,Manta,87,RO,1559660292,71,45.1,24.1,293.022,67.76960000000003,4.46
3863379,Mar del Plata,100,AR,1559660292,50,-46.43,-67.52,285.722,54.6296,7.7
3395458,Maragogi,18,BR,1559660293,70,-9.01,-35.22,301.422,82.88960000000009,4.28
2158744,Margate,20,AU,1559660294,75,-43.03,147.26,279.82,44.00600000000003,2.6
2514073,Martos,0,ES,1559660256,15,37.72,-3.97,305.15,89.6,5.7
3948642,Matara,75,PE,1559660294,49,-13.74,-72.9,282.15,48.2,2.52
6201424,Mataura,89,NZ,1559660294,87,-46.19,168.86,278.522,41.669600000000024,3.28
3867427,Mayor Pablo Lagerenza,0,PY,1559660295,54,-19.93,-60.77,296.922,74.78960000000009,1.45
2399001,Mayumba,5,GA,1559660296,88,-3.44,10.65,296.622,74.24960000000007,5.13
2312895,Mbandaka,52,CD,1559660296,47,0.05,18.26,304.922,89.18960000000008,1.28
778707,Mehamn,0,NO,1559660296,87,71.03,27.85,283.15,50.0,4.1
1499007,Melnikovo,2,RU,1559660297,83,56.55,84.09,288.15,59.0,2.01
1732826,Mersing,100,MY,1559660297,93,2.43,103.84,298.222,77.12960000000001,0.53
1214488,Meulaboh,100,ID,1559660298,76,4.14,96.13,301.722,83.42960000000001,1.6
527321,Mezen,100,RU,1559660298,42,65.85,44.24,287.622,58.04960000000007,4.65
5666176,Miles City,1,US,1559660298,52,46.41,-105.84,292.15,66.2,5.7
502265,Mirnyy,0,RU,1559660299,52,56.57,36.46,294.722,70.8296,2.14
921786,Mitsamiouli,75,KM,1559660299,78,-11.38,43.28,299.15,78.8,7.2
2019935,Mnogovershinnyy,84,RU,1559660300,97,53.94,139.92,276.122,37.349600000000066,1.25
2156927,Moree,0,AU,1559660300,75,-29.46,149.84,279.15,42.8,4.1
4301307,Morehead,1,US,1559660300,56,38.18,-83.43,295.93,73.00400000000005,2.6
1856569,Moriyama,100,JP,1559660301,83,35.09,135.97,296.48,73.99400000000007,1.79
1058381,Morondava,0,MG,1559660301,70,-20.3,44.28,300.122,80.54960000000007,4.97
2156643,Mount Gambier,90,AU,1559660301,93,-37.83,140.78,279.15,42.8,2.1
2065594,Mount Isa,100,AU,1559660302,30,-20.73,139.49,285.15,53.6,5.7
3456642,Mozarlandia,73,BR,1559660090,50,-14.74,-50.57,302.522,84.86960000000002,3.53
175967,Mporokoso,0,ZM,1559660302,56,-9.37,30.12,293.422,68.48960000000008,2.22
1262574,Mul,45,IN,1559660304,17,20.07,79.68,313.922,105.38960000000009,3.14
3888214,Mundo Nuevo,98,CL,1559660304,93,-32.72,-71.41,285.15,53.6,1.5
6943820,Murdochville,36,CA,1559660304,54,48.96,-65.49,285.222,53.729600000000005,3.46
2186363,Muriwai Beach,100,NZ,1559660305,76,-36.82,174.45,287.04,57.00200000000008,3.1
3115824,Muros,40,ES,1559660305,87,42.77,-9.06,290.93,64.00400000000005,4.6
287286,Muscat,0,OM,1559660305,63,23.6,58.55,307.15,93.2,3.6
3689325,Mutis,55,CO,1559660306,75,6.23,-77.4,301.522,83.06960000000002,3.12
1856177,Nagayo,16,JP,1559660307,94,32.82,129.89,297.04,75.00200000000008,3.6
2214433,Nalut,0,LY,1559660307,14,31.86,10.98,305.122,89.54960000000007,4.21
2090021,Namatanai,76,PG,1559660307,87,-3.66,152.44,298.722,78.0296,2.99
3421765,Nanortalik,55,GL,1559660308,70,60.14,-45.24,278.422,41.48960000000009,3.85
4944903,Nantucket,1,US,1559660056,42,41.28,-70.1,292.04,66.00200000000008,4.1
3703946,Nargana,85,PA,1559660308,76,9.44,-78.59,302.022,83.96960000000003,2.38
3421719,Narsaq,20,GL,1559660309,35,60.91,-46.05,286.15,55.4,3.1
523392,Naryan-Mar,93,RU,1559660309,50,67.67,53.09,280.722,45.6296,2.56
3430443,Necochea,61,AR,1559660309,75,-38.55,-58.74,288.71,60.008,6.71
2155562,Nelson Bay,75,AU,1559660310,93,-32.72,152.14,283.71,51.008,5.7
2128975,Nemuro,96,JP,1559660310,92,43.32,145.57,283.922,51.38960000000009,4.82
2155415,New Norfolk,20,AU,1559660310,75,-42.78,147.06,279.82,44.00600000000003,2.6
2641598,Newport,20,GB,1559660209,87,51.59,-3.0,290.37,62.99600000000005,3.6
2186111,Ngunguru,98,NZ,1559660311,94,-35.62,174.5,284.26,51.998000000000026,9.12
2064735,Nhulunbuy,75,AU,1559660312,69,-12.18,136.78,296.15,73.4,6.2
546105,Nikolskoye,0,RU,1559660312,30,59.7,30.79,301.48,82.99400000000007,7.0
6454744,Niort,0,FR,1559660312,68,46.32,-0.46,294.82,71.00600000000003,6.2
1850144,Nishihara,75,JP,1559660313,82,35.74,139.53,297.04,75.00200000000008,1.5
763829,Nisko,20,PL,1559660313,53,50.52,22.14,300.37,80.99600000000005,6.7
286987,Nizwa,36,OM,1559660068,17,22.93,57.53,307.622,94.04960000000007,0.69
4732862,Nome,40,US,1559660314,66,30.04,-94.42,304.26,87.99800000000002,1.5
2035565,Nongan,65,CN,1559660314,77,44.43,125.17,292.15,66.2,3.0
6089245,Norman Wells,75,CA,1559660315,70,65.28,-126.83,279.15,42.8,2.1
3456248,Nortelandia,0,BR,1559660315,53,-14.45,-56.8,299.722,79.8296,2.86
2377457,Nouadhibou,40,MR,1559660315,73,20.93,-17.03,296.15,73.4,8.7
2139521,Noumea,0,NC,1559660316,82,-22.28,166.46,293.15,68.0,4.41
2018888,Novopokrovka,100,RU,1559660316,83,45.85,134.51,285.322,53.90960000000005,0.99
3520271,Nuevo Progreso,40,US,1559660317,62,26.05,-97.95,304.15,87.8,4.1
1168749,Nushki,10,PK,1559660317,10,29.55,66.02,304.122,87.74960000000007,6.76
1854849,Obama,100,JP,1559660317,83,35.49,135.74,296.48,73.99400000000007,1.79
3354876,Okakarara,0,NA,1559660318,12,-20.59,17.46,297.922,76.58960000000009,4.04
2185763,Okato,100,NZ,1559660318,96,-39.19,173.88,285.37,53.99600000000005,5.35
2122614,Okha,96,RU,1559660318,97,53.59,142.95,275.722,36.6296,2.93
741045,Orhangazi,40,TR,1559660319,42,40.49,29.31,300.15,80.6,4.6
514706,Osa,0,RU,1559660320,53,57.28,55.46,286.122,55.349600000000066,5.48
2122389,Ossora,100,RU,1559660320,98,59.24,163.07,278.522,41.669600000000024,1.68
556268,Ostrovnoy,100,RU,1559660325,70,68.05,39.51,283.022,49.769600000000025,7.18
3353871,Otjimbingwe,0,NA,1559660326,10,-22.35,16.13,300.522,81.26960000000003,2.01
2246901,Oussouye,0,SN,1559660326,55,12.49,-16.54,305.15,89.6,2.1
3353715,Outjo,0,NA,1559660327,13,-20.11,16.16,301.15,82.4,1.5
3421193,Paamiut,85,GL,1559660327,82,61.99,-49.67,276.422,37.88960000000009,4.52
6539213,Pachino,20,IT,1559660327,36,36.72,15.09,300.15,80.6,4.6
1633419,Padang,100,ID,1559660328,71,-0.92,100.36,302.522,84.86960000000002,1.55
3694112,Paita,0,PE,1559660328,290,-5.09,-81.11,290.15,62.6,8.7
3933185,Pampas,1,PE,1559660329,43,-12.4,-74.87,282.122,48.14960000000006,2.23
3521972,Panaba,88,MX,1559660329,61,21.28,-88.27,303.822,87.20960000000005,3.35
4167694,Panama City,1,US,1559660330,70,30.16,-85.65,305.93,91.00400000000005,3.6
6096551,Pangnirtung,20,CA,1559660330,34,66.15,-65.72,278.15,41.0,5.7
1495626,Pangody,19,RU,1559660330,47,65.85,74.49,289.722,61.829600000000006,3.36
3455251,Panorama,17,BR,1559660331,57,-21.35,-51.86,297.822,76.40960000000004,2.91
1260206,Pasighat,1,IN,1559660332,95,28.06,95.33,293.222,68.12960000000001,1.13
2640377,Penzance,20,GB,1559660332,87,50.12,-5.53,289.26,60.998000000000026,4.6
3992842,Petatlan,90,MX,1559660332,94,17.52,-101.27,298.15,77.0,3.6
2122104,Petropavlovsk-Kamchatskiy,90,RU,1559660333,100,53.05,158.65,280.15,44.6,2.0
2122090,Pevek,100,RU,1559660333,96,69.7,170.27,272.322,30.509600000000045,2.91
5767918,Pierre,1,US,1559660333,77,44.37,-100.35,294.15,69.8,2.1
6104745,Pilot Butte,90,CA,1559660334,77,50.48,-104.42,290.93,64.00400000000005,8.2
3170692,Pineto,0,IT,1559660334,44,42.61,14.07,300.37,80.99600000000005,3.1
3932145,Pisco,90,PE,1559660335,30,-13.71,-76.2,295.15,71.6,1.0
3517970,Pochutla,90,MX,1559660335,78,15.74,-96.47,302.59,84.99199999999999,1.42
3453439,Ponta do Sol,15,BR,1559660336,63,-20.63,-46.0,293.922,69.38960000000009,3.11
506232,Porosozero,100,RU,1559660336,77,62.72,32.71,292.322,66.50960000000005,5.21
964432,Port Alfred,100,ZA,1559660044,76,-33.59,26.89,290.93,64.00400000000005,1.6
1259385,Port Blair,88,IN,1559660336,78,11.67,92.75,302.822,85.40960000000004,3.68
4501427,Port Elizabeth,1,US,1559660337,45,39.31,-74.98,294.15,69.8,1.5
6111862,Port Hardy,75,CA,1559660337,81,50.7,-127.42,283.15,50.0,2.1
6111867,Port Hawkesbury,1,CA,1559660337,62,45.62,-61.36,290.37,62.99600000000005,1.0
2063036,Port Lincoln,99,AU,1559660338,62,-34.72,135.86,286.922,56.789600000000085,5.01
2152659,Port Macquarie,75,AU,1559660338,87,-31.43,152.91,287.59,57.992,5.7
3488985,Port Maria,20,JM,1559660339,62,18.37,-76.89,303.15,86.0,2.1
6111696,Port-Cartier,75,CA,1559660339,87,50.03,-66.88,283.15,50.0,4.6
6322184,Porto Novo,75,BR,1559660339,67,-23.68,-45.44,290.15,62.6,2.6
3452599,Posse,0,BR,1559660340,39,-14.08,-46.36,302.922,85.58960000000009,2.39
2138522,Poya,83,NC,1559660340,74,-21.35,165.16,297.022,74.96960000000003,3.46
3460954,Praia,20,BR,1559660340,49,-20.25,-43.81,296.15,73.4,2.6
3840300,Presidencia Roque Saenz Pena,97,AR,1559660341,85,-26.79,-60.44,287.822,58.40960000000005,2.88
3924872,Presidente Medici,87,BR,1559660218,70,-11.18,-61.9,299.422,79.28960000000009,2.83
964090,Prieska,94,ZA,1559660341,15,-29.67,22.74,295.322,71.90960000000004,6.16
6113406,Prince Rupert,90,CA,1559660342,93,54.32,-130.32,282.15,48.2,2.6
1630639,Pringsewu,78,ID,1559660342,88,-5.36,104.98,297.022,74.96960000000003,1.46
4031574,Provideniya,59,RU,1559660342,97,64.42,-173.23,277.622,40.04960000000007,1.0
3652764,Puerto Ayora,75,EC,1559660343,78,-0.74,-90.35,298.15,77.0,5.7
3629706,Puerto Cabello,99,VE,1559660084,40,10.47,-68.01,308.322,95.30960000000005,2.8
3520994,Puerto Escondido,75,MX,1559660343,69,15.86,-97.07,300.15,80.6,1.5
3874787,Punta Arenas,75,CL,1559660344,86,-53.16,-70.91,278.15,41.0,4.1
1299154,Pyay,38,MM,1559660344,68,18.82,95.22,302.022,83.96960000000003,1.83
3831208,Qaanaaq,81,GL,1559660344,85,77.48,-69.36,270.422,27.089600000000086,0.33
1519928,Qostanay,40,KZ,1559660345,42,53.17,63.58,290.15,62.6,10.0
6115187,Quesnel,90,CA,1559660345,87,52.98,-122.49,280.15,44.6,1.0
3372745,Rabo de Peixe,40,PT,1559660346,49,37.8,-25.58,293.15,68.0,5.7
3542753,Rancho Veloz,20,CU,1559660347,69,22.88,-80.39,301.15,82.4,2.1
3146487,Raudeberg,75,NO,1559660347,76,61.99,5.14,286.48,55.99400000000007,10.8
3839307,Rawson,100,AR,1559660347,24,-43.3,-65.11,290.522,63.269600000000025,9.45
5386754,Redlands,90,US,1559660348,88,34.06,-117.19,297.04,75.00200000000008,2.7
502010,Revda,100,RU,1559660348,87,67.94,34.55,280.122,44.54960000000007,3.52
3372707,Ribeira Grande,75,PT,1559660348,52,38.52,-28.7,293.15,68.0,6.2
962367,Richards Bay,0,ZA,1559660349,62,-28.77,32.06,298.322,77.30960000000005,6.47
4030556,Rikitea,47,PF,1559660349,78,-23.12,-134.97,297.322,75.50960000000005,7.54
3451190,Rio de Janeiro,75,BR,1559660349,88,-22.91,-43.21,297.15,75.2,5.1
5836665,Riverton,1,US,1559660343,51,43.02,-108.38,292.04,66.00200000000008,3.33
108410,Riyadh,5,SA,1559660350,6,24.63,46.72,314.15,105.8,8.7
3141667,Roald,75,NO,1559660350,71,62.58,6.12,289.15,60.8,6.2
3440777,Rocha,0,UY,1559660351,55,-34.48,-54.34,288.422,59.48960000000009,1.78
2062276,Roebourne,0,AU,1559660351,19,-20.77,117.15,292.422,66.68960000000008,6.51
6539761,Rome,0,IT,1559659690,61,41.89,12.48,300.37,80.99600000000005,4.1
181135,Rongai,100,KE,1559660352,98,-0.17,35.86,286.822,56.60960000000004,1.62
3676604,Rosarito,71,CO,1559660352,68,4.91,-75.23,299.15,78.8,2.6
3353383,Rundu,0,NA,1559660353,12,-17.91,19.77,299.15,78.8,3.6
1691355,Sabang,48,PH,1559660354,73,13.72,123.58,302.422,84.68960000000008,4.48
6138517,Saint John,75,CA,1559660075,58,45.28,-66.06,288.15,59.0,4.1
3031582,Saint-Augustin,40,FR,1559660355,49,44.83,-0.61,298.71,78.00800000000001,8.2
6295855,Saint-Georges,0,CA,1559660355,59,46.12,-70.67,284.82,53.00600000000003,4.47
6138908,Saint-Philippe,90,CA,1559660356,50,45.36,-73.48,289.26,60.998000000000026,2.6
286621,Salalah,75,OM,1559660199,79,17.01,54.1,304.15,87.8,6.2
2737599,Saldanha,18,PT,1559660357,37,41.42,-6.55,294.122,69.74960000000007,7.66
3389822,Salinopolis,85,BR,1559660357,71,-0.61,-47.36,301.322,82.70960000000005,1.41
1690438,San Andres,59,PH,1559660358,84,13.32,122.68,300.422,81.08960000000009,1.44
3628489,San Carlos del Zulia,100,VE,1559660210,67,9.0,-71.91,304.022,87.56960000000002,1.71
3652462,San Cristobal,20,EC,1559660359,55,-0.39,-78.55,291.15,64.4,2.1
3871286,San Fernando,0,CL,1559660360,87,-34.58,-70.99,282.15,48.2,1.5
3872175,San Ignacio,75,CL,1559660360,87,-36.8,-72.03,285.93,55.004000000000055,3.6
1689431,San Jose,100,PH,1559660362,70,15.79,120.99,302.322,84.50960000000005,0.43
3437029,San Patricio,0,PY,1559660362,69,-26.98,-56.83,292.122,66.14960000000006,2.32
1688687,San Quintin,100,PH,1559660362,80,17.54,120.52,300.522,81.26960000000003,1.18
3836669,San Rafael,99,AR,1559660363,28,-34.61,-68.33,288.422,59.48960000000009,1.66
5393052,Santa Cruz,90,US,1559660326,93,36.97,-122.03,291.48,64.99400000000007,3.58
3836277,Santa Fe,0,AR,1559660366,61,-31.62,-60.7,293.15,68.0,4.02
3662489,Santa Isabel do Rio Negro,100,BR,1559660366,91,-0.41,-65.02,300.722,81.62960000000001,1.19
3835869,Santiago del Estero,0,AR,1559660135,57,-27.8,-64.26,292.322,66.50960000000005,8.87
3449696,Santo Angelo,4,BR,1559660367,72,-28.3,-54.26,290.822,63.809600000000046,3.71
1725864,Santo Tomas,100,PH,1559660367,70,15.88,120.59,302.322,84.50960000000005,0.43
3374210,Sao Filipe,0,CV,1559660368,83,14.9,-24.5,296.722,74.42960000000001,5.82
1687186,Sarangani,100,PH,1559660368,70,5.4,125.46,301.922,83.78960000000009,0.73
2017155,Saskylakh,6,RU,1559660368,61,71.97,114.09,279.822,44.00960000000005,5.86
1835848,Seoul,1,KR,1559660227,82,37.57,126.98,293.15,68.0,1.0
2121385,Severo-Kurilsk,100,RU,1559660369,96,50.68,156.12,278.822,42.209600000000044,4.52
6145890,Shelburne,75,CA,1559660370,71,44.08,-80.2,287.04,57.00200000000008,1.5
608324,Shetpe,41,KZ,1559660370,24,44.14,52.16,306.522,92.06960000000002,4.94
1852357,Shimoda,100,JP,1559660370,91,34.7,138.93,290.93,64.00400000000005,0.65
1847947,Shingu,100,JP,1559660371,99,33.72,135.99,287.622,58.04960000000007,1.48
1213855,Sibolga,100,ID,1559660108,72,1.74,98.78,302.122,84.14960000000006,1.42
6540819,Siderno,40,IT,1559660371,78,38.28,16.3,299.15,78.8,6.2
3419842,Sisimiut,0,GL,1559660372,62,66.94,-53.67,278.622,41.849600000000066,5.34
4267710,Sitka,100,US,1559660372,58,37.17,-99.65,299.322,79.10960000000004,5.49
777682,Skjervoy,75,NO,1559660372,62,70.03,20.97,285.15,53.6,1.5
6149996,Smithers,75,CA,1559660373,81,54.78,-127.17,280.15,44.6,1.14
578263,Sokolka,0,RU,1559660373,63,52.46,43.89,291.522,65.06960000000002,3.67
643453,Sola,75,FI,1559660373,77,62.78,29.36,292.59,66.99199999999999,4.6
3137405,Sortland,75,NO,1559660374,87,68.69,15.42,284.15,51.8,2.6
3026644,Souillac,75,FR,1559660374,60,45.6,-0.6,298.71,78.00800000000001,6.7
2236967,Soyo,20,AO,1559660374,69,-6.13,12.37,301.15,82.4,3.6
4597200,Spartanburg,90,US,1559660284,43,34.95,-81.93,295.93,73.00400000000005,3.1
2121025,Srednekolymsk,67,RU,1559660375,51,67.46,153.71,275.922,36.98960000000009,5.68
1255619,Srivardhan,36,IN,1559660375,81,18.03,73.02,302.622,85.04960000000007,4.0
4447161,Starkville,1,US,1559660174,61,33.45,-88.82,299.15,78.8,1.5
488618,Starosubkhangulovo,31,RU,1559660376,64,53.1,57.43,283.422,50.48960000000009,6.31
286245,Sur,0,OM,1559660376,39,22.57,59.53,309.222,96.92960000000001,3.61
137268,Susangerd,0,IR,1559660365,10,31.56,48.19,319.15,114.8,2.1
5572400,Susanville,1,US,1559660377,59,40.42,-120.65,289.26,60.998000000000026,1.44
485215,Synya,71,RU,1559660377,61,65.37,58.04,280.322,44.90960000000005,3.62
3099842,Tabory,0,PL,1559660377,48,53.89,19.53,304.82,89.00600000000003,0.89
1850892,Takayama,100,JP,1559660378,72,36.14,137.25,297.59,75.99199999999999,0.55
1485724,Talaya,20,RU,1559660379,82,55.79,84.89,288.15,59.0,1.31
1490256,Talnakh,0,RU,1559660379,48,69.49,88.39,279.15,42.8,2.0
2450173,Taoudenni,0,ML,1559660380,5,22.68,-3.98,314.122,105.74960000000007,8.69
3108317,Tarancon,0,ES,1559660380,26,40.01,-3.01,303.71,87.00800000000001,8.7
3424607,Tasiilaq,5,GL,1559660380,52,65.61,-37.64,280.15,44.6,3.6
4033557,Tautira,0,PF,1559660381,78,-17.73,-149.15,295.15,71.6,2.1
3982292,Tayoltita,6,MX,1559660381,48,24.11,-105.93,299.322,79.10960000000004,1.39
1489853,Tazovskiy,32,RU,1559660382,72,67.47,78.7,281.522,47.06960000000002,4.37
2181625,Te Anau,65,NZ,1559660382,96,-45.41,167.72,273.722,33.0296,1.17
2449893,Tessalit,0,ML,1559660382,7,20.2,1.01,313.622,104.84960000000007,3.85
949224,Thohoyandou,0,ZA,1559660092,33,-22.97,30.46,293.222,68.12960000000001,1.05
6165406,Thompson,90,CA,1559660383,75,55.74,-97.86,281.15,46.4,2.6
2120612,Tigil,52,RU,1559660384,84,57.8,158.67,280.722,45.6296,3.03
2015306,Tiksi,0,RU,1559660384,85,71.64,128.87,272.522,30.869600000000027,5.04
3981432,Todos Santos,40,MX,1559660384,73,23.45,-110.23,299.82,80.00600000000003,2.1
2180991,Tolaga Bay,100,NZ,1559660385,72,-38.37,178.3,284.822,53.00960000000005,2.39
6167817,Torbay,75,CA,1559660385,93,47.66,-52.73,293.15,68.0,6.2
3386213,Touros,75,BR,1559660340,62,-5.2,-35.46,303.15,86.0,5.1
252601,Tripoli,40,GR,1559660386,56,37.51,22.37,297.04,75.00200000000008,2.1
481548,Troitsko-Pechorsk,68,RU,1559660387,51,62.71,56.19,281.922,47.789600000000085,4.8
5141502,Troy,1,US,1559660152,66,42.73,-73.69,290.93,64.00400000000005,4.1
1055059,Tsaratanana,5,MG,1559660387,76,-16.8,47.65,292.822,67.40960000000004,4.05
1623197,Tual,100,ID,1559660388,83,-5.67,132.75,300.422,81.08960000000009,10.69
2180815,Tuatapere,76,NZ,1559660388,63,-46.13,167.69,282.322,48.50960000000005,12.49
6170031,Tuktoyaktuk,90,CA,1559660389,86,69.44,-133.03,274.15,33.8,6.7
1254046,Tura,0,IN,1559660390,80,25.52,90.21,299.422,79.28960000000009,2.74
1527121,Tyup,100,KG,1559660390,91,42.73,78.36,277.122,39.14960000000006,1.13
2014624,Udachnyy,90,RU,1559660391,81,66.42,112.4,283.15,50.0,3.0
3418910,Upernavik,50,GL,1559660391,91,72.79,-56.15,273.622,32.849600000000066,4.17
3666409,Uribia,100,CO,1559660391,56,11.71,-72.27,305.822,90.80960000000005,6.25
1131462,Uruzgan,1,AF,1559660392,21,32.93,66.63,290.522,63.269600000000025,4.21
3833367,Ushuaia,40,AR,1559660392,75,-54.81,-68.31,279.15,42.8,2.1
2120048,Ust-Nera,80,RU,1559660392,62,64.57,143.24,280.222,44.729600000000005,2.33
2610806,Vagur,100,FO,1559660393,83,61.47,-6.81,280.922,45.98960000000009,12.14
1273574,Vaini,40,IN,1559660393,54,15.34,74.49,302.15,84.2,5.7
4033077,Vaitape,0,PF,1559660393,74,-16.52,-151.75,300.422,81.08960000000009,6.61
6172998,Valcourt,90,CA,1559660394,62,45.49,-72.32,289.82,62.00600000000003,3.1
3868633,Vallenar,0,CL,1559660395,10,-28.58,-70.76,299.622,79.64960000000006,1.67
2013727,Vanavara,48,RU,1559660395,63,60.35,102.28,285.122,53.54960000000007,1.2
1054329,Vangaindrano,96,MG,1559660395,95,-23.35,47.6,292.522,66.86960000000002,0.92
2084442,Vanimo,100,PG,1559660396,80,-2.67,141.3,300.422,81.08960000000009,2.44
4372777,Vardo,1,US,1559660396,36,39.62,-77.74,293.15,68.0,1.5
476297,Vazhiny,42,RU,1559660396,47,60.96,34.04,297.122,75.14960000000006,6.13
1733782,Victoria,75,BN,1559660397,94,5.28,115.24,299.15,78.8,1.5
3832899,Viedma,100,AR,1559660398,62,-40.81,-62.99,288.722,60.0296,10.47
148987,Vikindu,0,TZ,1559660398,73,-6.98,39.3,297.822,76.40960000000004,1.94
3372472,Vila Franca do Campo,40,PT,1559660398,49,37.72,-25.43,293.15,68.0,5.7
3104707,Villaviciosa,40,ES,1559660399,77,43.48,-5.43,289.26,60.998000000000026,8.2
1562798,Vinh,96,VN,1559660399,62,18.67,105.69,301.022,82.16960000000003,1.86
2013279,Vostok,96,RU,1559660400,86,46.45,135.83,283.022,49.769600000000025,1.3
688689,Vysokopillya,40,UA,1559660400,83,47.49,33.53,294.15,69.8,4.0
2209055,Waddan,6,LY,1559660400,22,29.16,16.14,305.222,89.7296,2.43
1622318,Waingapu,100,ID,1559660401,84,-9.65,120.26,296.622,74.24960000000007,5.49
2185329,Waipawa,100,NZ,1559660401,86,-39.94,176.59,283.15,50.0,1.41
3359638,Walvis Bay,0,NA,1559660402,43,-22.95,14.51,295.15,71.6,3.6
3220813,Wanning,40,AT,1559660402,30,48.64,13.53,303.15,86.0,1.0
2179537,Wellington,100,NZ,1559660406,87,-41.29,174.78,284.26,51.998000000000026,1.5
6972233,Wencheng,0,CN,1559660406,97,27.79,120.09,293.922,69.38960000000009,1.26
5710035,West Wendover,1,US,1559660407,52,40.74,-114.07,292.15,66.2,1.5
2960970,Westport,90,IE,1559660407,100,53.8,-9.52,287.59,57.992,5.1
6180550,Whitehorse,75,CA,1559660408,93,60.72,-135.06,279.82,44.00600000000003,2.6
5843495,Worland,40,US,1559660408,45,44.02,-107.96,292.15,66.2,5.7
2338660,Yaan,54,NG,1559660409,42,7.38,8.57,308.722,96.0296,2.74
162627,Yabrud,40,SY,1559660409,13,33.97,36.66,312.15,102.2,2.6
1486321,Yar-Sale,100,RU,1559660409,91,66.83,70.83,275.422,36.08960000000009,7.98
3533753,Yara,0,CU,1559660410,58,20.27,-76.95,305.022,89.36960000000002,1.2
6185377,Yellowknife,75,CA,1559660222,93,62.45,-114.38,278.15,41.0,1.5
2012956,Yerbogachen,0,RU,1559660410,49,61.28,108.01,282.922,49.58960000000009,0.35
1786538,Yining,13,CN,1559660411,77,29.04,114.56,296.722,74.42960000000001,1.44
1272832,Yol,1,IN,1559660412,29,32.18,76.38,297.722,76.2296,3.96
6355222,Yulara,0,AU,1559660412,56,-25.24,130.99,283.15,50.0,4.6
1528998,Yumen,9,CN,1559660412,15,40.29,97.04,297.622,76.04960000000007,4.24
3600165,Yuscaran,40,HN,1559660413,73,13.93,-86.85,297.15,75.2,2.1
1785572,Yuxia,40,CN,1559660414,47,34.06,108.63,299.15,78.8,2.0
607610,Zhanaozen,42,KZ,1559660414,27,43.35,52.85,303.622,86.84960000000007,7.05
463355,Zheleznodorozhnyy,0,RU,1559660142,33,55.75,38.0,296.15,73.4,2.0
2033128,Zhenlai,30,CN,1559660415,39,45.84,123.2,293.222,68.12960000000001,2.73
1784055,Zhuanghe,0,CN,1559660415,82,39.7,122.97,288.15,59.0,0.89
1783621,Zunyi,98,CN,1559660416,80,27.73,106.92,296.222,73.5296,3.62
878549,Zvishavane,0,ZW,1559660416,41,-20.32,30.05,292.222,66.3296,2.42
2119283,Zyryanka,72,RU,1559660417,45,65.73,150.89,279.422,43.289600000000085,5.37
